Fake Student Identifier,Gender,Age at Semester Start,Domestic / international status,Mode of Study,Semester,Fake UoS Identifier,UoS Mark,UoS changes before Week 1,UoS changes before Week 2,UoS changes before census date,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC
397,F,19-21,Domestic,Full Time,1,UNIT A,60,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3200,F,18 and under,Domestic,Full Time,2,UNIT F,71,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,M,18 and under,Domestic,Full Time,1,UNIT K,92,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2510,F,18 and under,Domestic,Full Time,2,UNIT G,62,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
576,F,19-21,Domestic,Full Time,1,UNIT O,71,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3765,F,19-21,Domestic,Full Time,2,UNIT G,70,10,10,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2571,F,18 and under,Domestic,Full Time,1,UNIT B,63,14,14,28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4072,F,19-21,Domestic,Full Time,1,UNIT I,70,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3267,F,19-21,International,Full Time,1,UNIT O,45,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2211,M,18 and under,Domestic,Full Time,1,UNIT A,77,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2168,M,22-25,Domestic,Full Time,1,UNIT A,52,4,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3451,M,19-21,International,Full Time,1,UNIT I,52,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3678,F,19-21,Domestic,Full Time,1,UNIT C,66,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3383,M,19-21,Domestic,Full Time,1,UNIT I,60,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
979,F,19-21,International,Full Time,2,UNIT E,75,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,M,18 and under,Domestic,Part Time,1,UNIT I,50,16,16,22,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
908,M,18 and under,Domestic,Full Time,1,UNIT M,65,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459,M,19-21,International,Full Time,1,UNIT I,60,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3256,M,18 and under,Domestic,Full Time,1,UNIT K,89,8,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2110,F,19-21,Domestic,Full Time,2,UNIT D,83,6,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1281,M,19-21,International,Full Time,1,UNIT A,64,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4185,F,19-21,Domestic,Part Time,1,UNIT C,73,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3929,F,18 and under,International,Full Time,2,UNIT G,57,4,6,6,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
587,M,19-21,Domestic,Full Time,2,UNIT G,70,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,M,19-21,International,Full Time,1,UNIT L,64,4,8,8,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1876,F,19-21,International,Full Time,2,UNIT D,75,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
877,F,19-21,Domestic,Full Time,2,UNIT F,66,14,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2684,M,19-21,International,Full Time,2,UNIT E,84,10,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,F,18 and under,International,Full Time,2,UNIT F,75,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1047,M,19-21,Domestic,Full Time,1,UNIT A,75,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865,F,19-21,International,Full Time,1,UNIT O,90,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2465,M,19-21,Domestic,Full Time,1,UNIT A,50,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1071,M,18 and under,Domestic,Full Time,2,UNIT A,52,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
670,M,18 and under,Domestic,Full Time,1,UNIT I,56,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3949,F,19-21,International,Full Time,1,UNIT L,75,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
777,M,22-25,International,Full Time,1,UNIT I,63,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1625,M,19-21,Domestic,Full Time,1,UNIT A,50,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2562,M,18 and under,Domestic,Full Time,2,UNIT D,80,6,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,M,19-21,International,Full Time,2,UNIT D,69,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1939,F,19-21,Domestic,Part Time,1,UNIT I,35,0,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
3442,F,19-21,International,Full Time,1,UNIT C,71,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3263,F,19-21,Domestic,Full Time,1,UNIT A,19,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2991,M,19-21,Domestic,Full Time,2,UNIT J,62,6,6,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3717,M,19-21,Domestic,Full Time,2,UNIT G,71,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2403,F,19-21,Domestic,Full Time,1,UNIT O,76,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1379,M,19-21,Domestic,Full Time,1,UNIT O,71,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3900,F,18 and under,Domestic,Full Time,2,UNIT G,65,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4202,M,19-21,International,Full Time,1,UNIT I,70,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3033,F,19-21,International,Full Time,2,UNIT G,79,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3364,F,19-21,International,Full Time,1,UNIT M,77,40,40,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2642,F,19-21,International,Full Time,2,UNIT E,88,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,M,22-25,International,Full Time,2,UNIT F,74,6,6,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1765,M,18 and under,International,Full Time,2,UNIT A,59,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2694,F,19-21,International,Full Time,2,UNIT D,75,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,M,18 and under,Domestic,Full Time,1,UNIT M,94,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3180,M,18 and under,Domestic,Full Time,1,UNIT A,55,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2532,M,19-21,Domestic,Full Time,1,UNIT A,71,28,28,32,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1664,M,19-21,Domestic,Full Time,1,UNIT A,36,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2739,M,19-21,Domestic,Full Time,1,UNIT I,44,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409,F,19-21,International,Full Time,2,UNIT D,74,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2286,M,18 and under,Domestic,Full Time,1,UNIT A,37,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
996,M,Over 25,Domestic,Part Time,2,UNIT A,47,8,10,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3201,F,19-21,International,Full Time,2,UNIT G,79,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2116,F,19-21,International,Full Time,2,UNIT J,43,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1746,M,18 and under,Domestic,Full Time,1,UNIT I,66,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1390,M,18 and under,Domestic,Full Time,1,UNIT I,62,8,8,12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
838,F,18 and under,Domestic,Full Time,1,UNIT O,82,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3899,F,19-21,International,Full Time,1,UNIT I,64,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3236,M,19-21,Domestic,Full Time,1,UNIT I,59,0,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2308,M,19-21,International,Full Time,1,UNIT I,60,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1503,M,19-21,International,Full Time,1,UNIT L,56,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3410,M,18 and under,Domestic,Full Time,1,UNIT A,68,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,F,19-21,Domestic,Full Time,1,UNIT K,77,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2756,M,18 and under,Domestic,Full Time,1,UNIT I,83,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,M,19-21,Domestic,Full Time,1,UNIT I,55,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3586,M,19-21,International,Full Time,2,UNIT D,30,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3866,F,22-25,International,Full Time,2,UNIT D,72,18,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2404,F,19-21,Domestic,Full Time,2,UNIT J,78,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1433,F,19-21,Domestic,Part Time,2,UNIT F,78,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,F,19-21,Domestic,Part Time,2,UNIT F,65,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2699,F,22-25,Domestic,Full Time,1,UNIT H,54,8,8,8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1576,M,19-21,Domestic,Full Time,2,UNIT J,50,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2280,F,19-21,Domestic,Full Time,2,UNIT J,43,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3833,F,22-25,International,Part Time,1,UNIT C,50,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2774,M,22-25,Domestic,Full Time,2,UNIT D,59,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3677,F,19-21,Domestic,Full Time,1,UNIT O,66,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1259,M,19-21,Domestic,Full Time,1,UNIT A,64,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2088,M,19-21,Domestic,Full Time,2,UNIT B,69,6,6,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3759,F,19-21,Domestic,Full Time,2,UNIT F,38,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1395,F,19-21,Domestic,Full Time,1,UNIT H,61,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3244,M,19-21,Domestic,Full Time,2,UNIT G,40,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1159,F,18 and under,Domestic,Full Time,2,UNIT N,89,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933,M,19-21,Domestic,Part Time,2,UNIT D,39,0,2,4,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
946,F,19-21,Domestic,Full Time,1,UNIT M,81,8,12,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3900,F,18 and under,Domestic,Full Time,1,UNIT O,46,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2511,F,22-25,International,Full Time,1,UNIT I,54,0,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,M,19-21,Domestic,Full Time,1,UNIT I,64,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,M,19-21,Domestic,Full Time,1,UNIT I,79,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3644,M,18 and under,Domestic,Full Time,1,UNIT A,71,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3175,F,19-21,Domestic,Part Time,1,UNIT B,24,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1192,M,19-21,Domestic,Full Time,2,UNIT F,58,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1837,M,22-25,International,Full Time,1,UNIT I,50,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3695,M,19-21,International,Full Time,2,UNIT D,58,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2417,M,18 and under,Domestic,Full Time,2,UNIT N,86,6,6,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2465,M,19-21,Domestic,Full Time,2,UNIT J,59,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3950,F,19-21,Domestic,Full Time,2,UNIT G,54,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
402,M,19-21,Domestic,Full Time,1,UNIT I,79,4,4,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,F,19-21,Domestic,Full Time,1,UNIT O,54,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1727,M,22-25,Domestic,Full Time,2,UNIT G,83,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
898,F,19-21,Domestic,Full Time,1,UNIT I,76,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,F,19-21,International,Full Time,2,UNIT B,71,0,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2175,F,19-21,Domestic,Full Time,2,UNIT G,86,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203,M,22-25,Domestic,Full Time,2,UNIT B,69,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2600,F,19-21,Domestic,Full Time,2,UNIT F,69,0,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884,F,19-21,International,Full Time,1,UNIT I,64,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,F,19-21,Domestic,Full Time,2,UNIT D,73,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,F,19-21,Domestic,Full Time,2,UNIT G,62,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,M,18 and under,Domestic,Full Time,2,UNIT G,50,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1165,M,19-21,International,Full Time,2,UNIT J,63,2,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2148,F,19-21,Domestic,Full Time,2,UNIT G,55,2,6,6,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
2354,F,22-25,International,Full Time,1,UNIT I,78,4,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2285,M,19-21,Domestic,Full Time,1,UNIT I,61,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2508,M,18 and under,Domestic,Full Time,2,UNIT J,48,6,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
681,F,19-21,International,Full Time,1,UNIT M,86,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3335,M,19-21,Domestic,Full Time,1,UNIT A,70,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1849,M,19-21,Domestic,Full Time,1,UNIT I,69,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4155,M,19-21,Domestic,Full Time,2,UNIT J,43,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2059,M,19-21,International,Full Time,1,UNIT B,80,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3210,M,19-21,Domestic,Full Time,1,UNIT A,85,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2998,F,19-21,Domestic,Full Time,1,UNIT O,65,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1062,M,19-21,International,Full Time,1,UNIT B,77,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2465,M,19-21,Domestic,Full Time,2,UNIT D,55,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1339,M,19-21,Domestic,Full Time,1,UNIT I,81,4,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2364,F,22-25,Domestic,Full Time,1,UNIT C,60,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3292,M,19-21,Domestic,Full Time,1,UNIT A,32,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1818,F,18 and under,International,Full Time,2,UNIT D,75,22,22,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1138,M,19-21,International,Full Time,1,UNIT A,64,0,6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1727,M,22-25,Domestic,Full Time,2,UNIT A,77,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
1841,M,22-25,International,Full Time,1,UNIT I,75,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2828,M,19-21,International,Full Time,2,UNIT J,47,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,F,19-21,Domestic,Full Time,1,UNIT A,70,16,24,42,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
3083,M,19-21,International,Full Time,2,UNIT E,62,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
937,F,19-21,Domestic,Full Time,2,UNIT F,65,14,16,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,F,18 and under,Domestic,Full Time,2,UNIT G,50,4,4,4,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
1564,M,19-21,Domestic,Full Time,2,UNIT J,65,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2574,F,19-21,Domestic,Full Time,1,UNIT H,69,14,16,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3191,M,22-25,International,Full Time,2,UNIT E,73,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,M,19-21,Domestic,Full Time,1,UNIT O,92,4,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
809,F,19-21,Domestic,Full Time,2,UNIT D,76,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3220,M,19-21,Domestic,Full Time,1,UNIT I,85,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1474,M,18 and under,Domestic,Full Time,2,UNIT N,84,24,32,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972,M,19-21,Domestic,Full Time,1,UNIT C,82,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4133,F,19-21,International,Full Time,1,UNIT L,88,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
513,F,19-21,Domestic,Full Time,2,UNIT F,77,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
840,F,18 and under,Domestic,Full Time,1,UNIT B,79,2,4,8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3010,M,19-21,Domestic,Full Time,1,UNIT A,69,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1271,F,19-21,Domestic,Full Time,2,UNIT G,67,8,8,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,M,22-25,International,Full Time,2,UNIT N,78,6,6,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1564,M,19-21,Domestic,Full Time,2,UNIT N,84,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1901,F,18 and under,International,Full Time,2,UNIT D,54,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2405,F,19-21,Domestic,Full Time,2,UNIT F,63,6,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1906,F,19-21,International,Full Time,2,UNIT J,52,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1430,F,18 and under,Domestic,Full Time,1,UNIT I,34,40,40,44,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3792,F,18 and under,Domestic,Full Time,2,UNIT D,65,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1901,F,18 and under,International,Full Time,2,UNIT J,44,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
866,F,18 and under,Domestic,Full Time,2,UNIT G,75,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2243,F,19-21,International,Full Time,2,UNIT A,77,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2222,F,18 and under,Domestic,Full Time,2,UNIT N,73,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3106,M,19-21,International,Full Time,2,UNIT J,70,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3081,F,18 and under,Domestic,Full Time,2,UNIT J,75,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1730,M,19-21,Domestic,Full Time,1,UNIT A,62,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1809,M,18 and under,Domestic,Full Time,1,UNIT K,79,24,26,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3487,F,19-21,Domestic,Full Time,1,UNIT I,64,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3933,F,18 and under,International,Full Time,2,UNIT D,74,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,M,19-21,Domestic,Full Time,1,UNIT H,62,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,M,19-21,Domestic,Full Time,1,UNIT O,53,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,M,19-21,International,Full Time,2,UNIT G,87,16,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3557,M,19-21,Domestic,Full Time,2,UNIT E,44,12,12,12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1737,M,19-21,Domestic,Full Time,1,UNIT C,64,12,12,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1372,F,19-21,International,Full Time,2,UNIT J,71,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2974,M,19-21,Domestic,Part Time,1,UNIT H,66,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3499,F,19-21,Domestic,Full Time,2,UNIT G,65,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
863,M,18 and under,Domestic,Full Time,1,UNIT O,50,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
622,M,19-21,Domestic,Full Time,1,UNIT C,76,30,36,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
863,M,18 and under,Domestic,Full Time,2,UNIT F,53,0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,F,19-21,Domestic,Full Time,2,UNIT F,36,2,4,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
2178,M,19-21,International,Full Time,2,UNIT D,61,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2591,M,19-21,International,Full Time,2,UNIT J,72,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881,M,19-21,Domestic,Part Time,2,UNIT J,60,4,4,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3245,F,19-21,International,Full Time,2,UNIT A,59,6,8,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
3494,M,19-21,International,Full Time,1,UNIT O,70,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3097,M,19-21,Domestic,Full Time,1,UNIT A,74,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
598,M,18 and under,Domestic,Full Time,1,UNIT A,78,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3050,M,19-21,Domestic,Full Time,2,UNIT D,40,8,8,8,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2270,M,22-25,International,Full Time,1,UNIT I,91,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
992,F,19-21,Domestic,Full Time,2,UNIT J,80,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1405,F,19-21,Domestic,Full Time,2,UNIT F,90,34,34,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2376,M,19-21,International,Full Time,1,UNIT I,69,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3672,F,19-21,International,Full Time,2,UNIT A,82,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801,F,19-21,International,Full Time,2,UNIT J,36,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1046,F,19-21,Domestic,Full Time,1,UNIT I,81,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1204,M,19-21,Domestic,Full Time,2,UNIT F,79,24,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3709,F,19-21,Domestic,Full Time,2,UNIT F,50,8,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4199,F,19-21,Domestic,Full Time,1,UNIT K,74,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3759,F,19-21,Domestic,Full Time,1,UNIT C,56,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,M,19-21,Domestic,Full Time,1,UNIT K,69,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,M,19-21,International,Full Time,2,UNIT J,62,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
926,F,19-21,Domestic,Full Time,2,UNIT D,67,8,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,M,19-21,International,Full Time,1,UNIT I,76,0,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2736,M,19-21,Domestic,Full Time,1,UNIT I,80,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1183,M,18 and under,Domestic,Full Time,1,UNIT C,70,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4185,F,19-21,Domestic,Full Time,2,UNIT F,75,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,F,19-21,Domestic,Full Time,2,UNIT J,88,22,24,24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2781,M,19-21,International,Full Time,2,UNIT J,52,8,8,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438,M,19-21,International,Full Time,2,UNIT J,64,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
